title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,l3
女士时尚防滑袜，适合瑜伽、普拉提、健身，纯色。,浅灰色,3.3,https://cf.shopee.co.th/file/th-11134207-81ztk-mf6o3wpoa2o9ee,http://shopee.co.th/product/292466738/26642381978,Women Clothes,Socks & Stockings,IVCN2026091824267,118756221894,https://detail.1688.com/offer/945166953113.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21080f7717827915503731001e0f24&token=Wm%2FlmY%2FoLP0CpSAMhvamrcSloWJt6AN89EMHuQzVNbIc7jImnMonJdATDtu9frMI,中价品,20260918,26642381978,3.3,中价品,3,Socks
EBENE Bio-Ray 压缩舒适袜（1 双装）- 2 种款式：男款/女款,男人,15.23,https://cf.shopee.sg/file/sg-11134207-7reor-m84bsfuaaobm71,http://shopee.sg/product/353450291/26679163287,Women Clothes,Socks & Stockings,IVCN2026091824269,59881299250,https://detail.1688.com/offer/662347763550.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=f4ac1ee02efa49c8ac81b93909d15a79&sessionid=203dc8a3293e4d25aa3092729b71faa0,高价品,20260918,26679163287,15.23,高价品,2,Socks
EBENE Bio-Ray 压缩舒适袜（1 双装）- 2 种款式：男款/女款,女性,2.8,https://cf.shopee.sg/file/sg-11134207-7renm-m84bsjcj4ia987,http://shopee.sg/product/353450291/26679163287,Women Clothes,Socks & Stockings,IVCN2026091824269,59881299251,https://detail.1688.com/offer/672821152168.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.sg&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,26679163287,2.8,高价品,2,Socks
CityLady 全支撑连裤袜 60 旦尼尔（加厚款）,经典肤色,11,https://cf.shopee.ph/file/ph-11134207-7rasg-m6z5saleqx1pb4,http://shopee.ph/product/955182651/26728475763,Women Clothes,Socks & Stockings,IVCN2026091824271,89122311905,https://detail.1688.com/offer/904006780848.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212bc12a17527423224818204e17d6&token=RkJc3%2BXXQEB8cfDi5lonFNOyJqRT4B9ESYXhEZt1px7XcRar%2BAnPQDnkepmZABGC,高价品,20260918,26728475763,11,高价品,1,Pantyhose
滋润足跟袜/SPA凝胶，修复干燥、皲裂的肌肤,第一的,1.1,https://cf.shopee.com.br/file/sg-11134201-7reni-m85t31h367mdaa,http://shopee.com.br/product/393480278/26831962061,Women Clothes,Socks & Stockings,IVCN2026091824273,109455860704,https://detail.1688.com/offer/688551944012.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,26831962061,1.1,中价品,1,Socks
Dr. Life 凝胶足跟袜：硅胶足跟垫，用于治疗足跟干裂、足跟皲裂、扁平足和足跟骨刺。,黑色的,1.18,https://cf.shopee.co.th/file/th-11134207-7rask-m80afuqxfgjgd4,http://shopee.co.th/product/815633021/27070981553,Women Clothes,Socks & Stockings,IVCN2026091824275,149101638195,https://detail.1688.com/offer/688551944012.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,27070981553,1.18,中价品,1,Socks
AIRWELL 瑜伽/普拉提袜，及踝长，条纹设计，带防滑硅胶，透气，适合芭蕾舞或其他运动。,浅褐色的,4.12,https://cf.shopee.co.th/file/th-11134207-7ras8-m64xy68xio52b8,http://shopee.co.th/product/18295025/27125889010,Women Clothes,Socks & Stockings,IVCN2026091824277,99104559762,https://detail.1688.com/offer/772222290590.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,中价品,20260918,27125889010,4.12,中价品,2,Socks
AIRWELL 瑜伽/普拉提袜，及踝长，条纹设计，带防滑硅胶，透气，适合芭蕾舞或其他运动。,灰色的,3.7,https://cf.shopee.co.th/file/th-11134207-7rasj-m64xxvhwjfoqc7,http://shopee.co.th/product/18295025/27125889010,Women Clothes,Socks & Stockings,IVCN2026091824277,99104559759,https://detail.1688.com/offer/972022695461.html?spm=a26352.b28411319.offerlist.20.3d611e62G9l5u1&cosite=-&tracelog=p4p&_p_isad=1&clickid=9c8908b6e5e344f594591d02048dc41e&sessionid=b995bed62bccb85a629b219ced6ee28a,中价品,20260918,27125889010,3.7,中价品,2,Socks
猴子牌过膝袜，12双一包。男女皆宜，适合鞋码38-44。,长黑猴标志,6.6,https://cf.shopee.co.th/file/th-11134207-7r98p-lyxez8lxvoa15a,http://shopee.co.th/product/37642817/27157872572,Men Clothes,Socks,IVCN2026091824279,158745452202,https://detail.1688.com/offer/527078908288.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,中价品,20260918,27157872572,6.6,中价品,1,
Chillsilk 特大号紧身裤 50-190KG 30D，加大码，适合曲线身材的女性，高弹力，贴身剪裁。,过滤/棕色，60-190公斤,4.52,https://cf.shopee.co.th/file/cn-11134207-820l4-mnqkr7ajaio65f,http://shopee.co.th/product/1712817339/27194923332,Women Clothes,Socks & Stockings,IVCN2026091824281,282653458443,https://detail.1688.com/offer/1073495082545.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i14&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,27194923332,4.52,中价品,3,Pantyhose
Chillsilk 特大号紧身裤 50-190KG 30D，加大码，适合曲线身材的女性，高弹力，贴身剪裁。,滤镜/裸色，60-90公斤,2.28,https://cf.shopee.co.th/file/cn-11134207-820l4-mnqkr5clgykg74,http://shopee.co.th/product/1712817339/27194923332,Women Clothes,Socks & Stockings,IVCN2026091824281,282653458439,https://detail.1688.com/offer/1073495082545.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i14&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,低价品,20260918,27194923332,2.28,低价品,3,Pantyhose
Chillsilk 特大号紧身裤 50-190KG 30D，加大码，适合曲线身材的女性，高弹力，贴身剪裁。,滤镜/裸色，体重60-190公斤,4.71,https://cf.shopee.co.th/file/cn-11134207-820l4-mnqkr5clgykg74,http://shopee.co.th/product/1712817339/27194923332,Women Clothes,Socks & Stockings,IVCN2026091824281,282653458440,https://detail.1688.com/offer/1073495082545.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i14&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,27194923332,4.71,中价品,3,Pantyhose
【现货发售】优质黑色长筒袜，儿童长筒袜，成人长筒袜 **纯黑色**，高品质，厚实面料，适合儿童泰国服装、水灯节和运动会。,L=110-130厘米。全黑。,2.74,https://cf.shopee.co.th/file/th-11134207-81zti-mlf5pqcsw3yn3c,http://shopee.co.th/product/106524837/27213908640,Women Clothes,Socks & Stockings,IVCN2026091824283,138086819656,https://detail.1688.com/offer/808963478166.html?spm=a26352.b28411319.offerlist.26.134a1e62eBbGtE,中价品,20260918,27213908640,2.74,中价品,2,Pantyhose
【现货发售】优质黑色长筒袜，儿童长筒袜，成人长筒袜 **纯黑色**，高品质，厚实面料，适合儿童泰国服装、水灯节和运动会。,XL码=130-150厘米。全黑。,3.12,https://cf.shopee.co.th/file/th-11134207-81zti-mlf5pqcsw3yn3c,http://shopee.co.th/product/106524837/27213908640,Women Clothes,Socks & Stockings,IVCN2026091824283,138086819657,https://detail.1688.com/offer/808963478166.html?spm=a26352.b28411319.offerlist.26.134a1e62eBbGtE,中价品,20260918,27213908640,3.12,中价品,2,Pantyhose
LOVESTORY 1套5双可爱设计女式短袜棉质可爱袜子Stokin Perempuan stokin comel stocking sock,4#,3.39,https://cf.shopee.com.my/file/my-11134207-7rasf-m6mezmlttth5db,http://shopee.com.my/product/433753080/27227279321,Women Clothes,Socks & Stockings,IVCN2026091824285,237415742864,https://detail.1688.com/offer/959785100237.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=d8a7de60fa5e43aba8bc6b5185746cec&sessionid=47497e5e7363a9658c8bf6a27a16bdec,中价品,20260918,27227279321,3.39,中价品,1,Socks
两双夏季短袜，薄冰丝材质，防滑，浅口设计，隐形分趾，短筒，男士款。,HPO1，均码。,3.99,https://cf.shopee.co.th/file/sg-11134201-7rffj-m9vamzt2zuehcc,http://shopee.co.th/product/1395536439/27236796242,Men Clothes,Socks,IVCN2026091824287,265135337001,https://detail.1688.com/offer/1038507880018.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17828000871083986e0e4f&token=niRyrRrqr7gDsJgoM5Pe7zCr%2FQXTIgDsOT88gNqeVXJBe2rFA2Rl2x8oWqaKy0k%2B,低价品,20260918,27236796242,3.99,低价品,1,
PH 现货供应 3 双男女通用专业马拉松跑步袜，加厚软底短袜，速干运动袜,SP08AN-BLU，女款 US 5-9 (EU 35-40),9.3,https://cf.shopee.ph/file/cn-11134207-820l4-msazpz32el1e37,http://shopee.ph/product/1244853173/27276598155,Men Clothes,Socks,IVCN2026091824289,185797399308,https://detail.1688.com/offer/676525015889.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高价品,20260918,27276598155,9.3,高价品,1,
CLOBIRDIE 连体防紫外线长筒袜（1 件）,绑腿,16.9,https://cf.shopee.co.th/file/th-11134207-81ztm-mh766acv6mtkca,http://shopee.co.th/product/1082325800/27303407255,Women Clothes,Socks & Stockings,IVCN2026091824291,119231584188,https://detail.1688.com/offer/789023232703.html?spm=a26352.b28411319/2508.0.0.317b1e621zUkxQ,高价品,20260918,27303407255,16.9,高价品,1,Pantyhose
JPEX：极限系列防滑中筒足球袜（均码）（JP-01）,白色的,2.49,https://cf.shopee.co.th/file/th-11134207-7rasc-m1bgpzln54mra1,http://shopee.co.th/product/121390454/27363918427,Men Clothes,Socks,IVCN2026091824293,157499558262,https://detail.1688.com/offer/801958383975.html?spm=a26352.b28411319.offerlist.5.490b1e62UaGUY7,低价品,20260918,27363918427,2.49,低价品,1,
INNERCLUB B4 运动舒适踝袜：贴合舒适，柔软透气（每包 4 双，4 种颜色可选）,白色的,3.2,https://cf.shopee.co.th/file/th-11134201-7rasg-ma46ladmgsypaf,http://shopee.co.th/product/37022135/27409206796,Men Clothes,Socks,IVCN2026091824295,233150329443,https://detail.1688.com/offer/751211887512.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,27409206796,3.2,中价品,3,
INNERCLUB B4 运动舒适踝袜：贴合舒适，柔软透气（每包 4 双，4 种颜色可选）,黑色的,3.1,https://cf.shopee.co.th/file/th-11134201-7rasf-ma46laj65x7e5f,http://shopee.co.th/product/37022135/27409206796,Men Clothes,Socks,IVCN2026091824295,233150329444,https://detail.1688.com/offer/947702521415.html?spm=a26352.b28411319.offerlist.6.20a71e623rAU5D&cosite=-&tracelog=p4p&_p_isad=1&clickid=56e15b2fd64a42c6bc22c28d795faede&sessionid=6f2f1150067c47a2b274a0b9bed28f69,中价品,20260918,27409206796,3.1,中价品,3,
INNERCLUB B4 运动舒适踝袜：贴合舒适，柔软透气（每包 4 双，4 种颜色可选）,奶油,3.17,https://cf.shopee.co.th/file/th-11134201-7rase-ma46lau9pmoz1e,http://shopee.co.th/product/37022135/27409206796,Men Clothes,Socks,IVCN2026091824295,233150329446,https://detail.1688.com/offer/947702521415.html?spm=a26352.b28411319.offerlist.6.20a71e623rAU5D&cosite=-&tracelog=p4p&_p_isad=1&clickid=56e15b2fd64a42c6bc22c28d795faede&sessionid=6f2f1150067c47a2b274a0b9bed28f69,中价品,20260918,27409206796,3.17,中价品,3,
TOPCOAT 保暖科技袜：厚实柔软，适合低至 0 摄氏度的温度（1 双）。均码。,黑色，短款,1.29,https://cf.shopee.co.th/file/sg-11134201-821d4-mggc2b3whxjf05,http://shopee.co.th/product/1309810469/27461487664,Women Clothes,Socks & Stockings,IVCN2026091824297,271150367247,https://detail.1688.com/offer/831576270467.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,中价品,20260918,27461487664,1.29,中价品,1,Socks
正品 GR 品牌学生袜 [12 双]，中筒长度，100% 棉，透气舒适 (GR250018)。,正品 GR 品牌学生袜 [12 双]，中筒长度，100% 棉，透气舒适 (GR250018)。,16.8,https://cf.shopee.co.th/file/th-11134207-81ztj-meabmrwfcikhba,http://shopee.co.th/product/1499823504/27590330505,Men Clothes,Socks,IVCN2026091824299,291198558070,https://detail.1688.com/offer/987333782268.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417828018444362657e0fe2&token=dy%2F0ajlG7%2Bb57uESfOMRO6bAJIUUtXb7IzJj7Ulet%2F%2BKC5vJOeykfUqaZxE7f%2B%2Fo,高价品,20260918,27590330505,16.8,高价品,1,
[Brightlight] 女士条纹圣诞连裤袜，全长，过膝长筒袜，适合派对妆容、舞会、装饰、角色扮演服装 [BR],红白,3.5,https://cf.shopee.com.br/file/sg-11134201-7rdvw-lzsybiof3953d9,http://shopee.com.br/product/192902538/27660354467,Women Clothes,Socks & Stockings,IVCN2026091824301,226740740059,https://detail.1688.com/offer/842528494340.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,27660354467,3.5,高价品,1,Pantyhose
白色蕾丝系带过膝袜，KATA风格，可爱洛丽塔风格 12629,枕头上的白色蝴蝶结,3.5,https://cf.shopee.vn/file/vn-11134207-7ras8-m0i8tabqhvxpc6,http://shopee.vn/product/70912824/27712117274,Women Clothes,Socks & Stockings,IVCN2026091824303,176696812109,https://detail.1688.com/offer/802521001769.html,中价品,20260918,27712117274,3.5,中价品,1,Socks
【10双装】纯色过膝长袜 L273 均码,L273-CR2,5,https://cf.shopee.co.th/file/th-11134207-81ztk-msgpa73iqha8ff,http://shopee.co.th/product/727918815/27826317390,Women Clothes,Socks & Stockings,IVCN2026091824305,247648025699,https://detail.1688.com/offer/876899374972.html?spm=a26352.b28411319.offerlist.11.77e41e62VCFmkt,高价品,20260918,27826317390,5,高价品,1,Socks
ECMN 女士高对比度彩色鞋底袜，瑜伽袜，棉质运动舞蹈专业袜，带硅胶防滑设计。,肤色，均码：34-39,1.93,https://cf.shopee.co.th/file/sg-11134201-7rd54-m7m1d1k605ptfe,http://shopee.co.th/product/185604079/27930499690,Women Clothes,Socks & Stockings,IVCN2026091824307,223982078024,https://detail.1688.com/offer/778442112743.html?spm=a26352.b28411319.offerlist.1.68431e62wBI1Ld&cosite=-&tracelog=p4p&_p_isad=1&clickid=6a965c62464f42be829aac0e6d6ded34&sessionid=4d1b074919cdbb7bc9759bda9456e40d,低价品,20260918,27930499690,1.93,低价品,1,Socks
2双装足跟疼痛治疗袜 足部压力袜 足底筋膜炎舒缓袜 踝关节麻木治疗袜套,L/XL码-黑色,2.55,https://cf.shopee.com.my/file/sg-11134201-7rd74-lvl6lbia7d4k35,http://shopee.com.my/product/1009223022/27954072332,Women Clothes,Socks & Stockings,IVCN2026091824309,205207398097,https://detail.1688.com/offer/729015449717.html?spm=a26352.b28411319.offerlist.6.64bf1e62NXQBgY,低价品,20260918,27954072332,2.55,低价品,1,Socks
Dr.Scholl's 飞行压缩袜（中号/大号）,大的,2.65,https://cf.shopee.com.my/file/sg-11134201-7rd68-m7xvq94sf5059d,http://shopee.com.my/product/1348708419/27981307334,Women Clothes,Socks & Stockings,IVCN2026091824311,248025429046,https://detail.1688.com/offer/652253852185.html?spm=a26352.13672862.offerlist.43.35fc37aeCJcYKu&cosite=-&tracelog=p4p&_p_isad=1&clickid=190eed5b4a984c1bb81fdcfdebac2303&sessionid=cb62978d48bd60d4a4d23d28e6fe2666,高价品,20260918,27981307334,2.65,高价品,2,Socks
Dr.Scholl's 飞行压缩袜（中号/大号）,中等的,2.65,https://cf.shopee.com.my/file/sg-11134201-7rd4h-m7xvq8n16j2t90,http://shopee.com.my/product/1348708419/27981307334,Women Clothes,Socks & Stockings,IVCN2026091824311,248025429045,https://detail.1688.com/offer/652253852185.html?spm=a26352.13672862.offerlist.43.35fc37aeCJcYKu&cosite=-&tracelog=p4p&_p_isad=1&clickid=190eed5b4a984c1bb81fdcfdebac2303&sessionid=cb62978d48bd60d4a4d23d28e6fe2666,高价品,20260918,27981307334,2.65,高价品,2,Socks
男士夏季薄款袜子，吸汗防滑后跟，黑白配色，透气网眼运动棉低帮袜。,FEC4，均码。,0.68,https://cf.shopee.co.th/file/sg-11134201-7reo1-m8zxpmafdes5d3,http://shopee.co.th/product/1395536439/27984909194,Men Clothes,Socks,IVCN2026091824313,188470071463,https://detail.1688.com/offer/924228981918.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,低价品,20260918,27984909194,0.68,低价品,2,
男士夏季薄款袜子，吸汗防滑后跟，黑白配色，透气网眼运动棉低帮袜。,FEC1，均码。,0.59,https://cf.shopee.co.th/file/sg-11134201-7renl-m8zxplhuj7xjd1,http://shopee.co.th/product/1395536439/27984909194,Men Clothes,Socks,IVCN2026091824313,188470071460,https://detail.1688.com/offer/710812399758.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,低价品,20260918,27984909194,0.59,低价品,2,
IMANE IMC1-002 长款足球袜：运动长袜，弹性好，经久耐穿，不易变形。IMANE X MINI MALL,AW 黑白,5.6,https://cf.shopee.co.th/file/th-11134207-7rasi-m78wso5fqi1ma5,http://shopee.co.th/product/26249325/28079280954,Men Clothes,Socks,IVCN2026091824315,188300144174,https://detail.1688.com/offer/831737537573.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0bbb04ba17576461012502852e0c23&token=v7XTWPQfp1Xud5gxUZHKyJd4nib7r30ugtjz0ldhM9x%2BbYKlZB6CuWW9M9byHgRi,中价品,20260918,28079280954,5.6,中价品,1,
【超值优惠 - 一打起售】安法娜红包丝袜，全长，柔滑细腻，11种颜色可选。型号：NSR-AFPH * NSB-FRID01 * NML-HSSP01,颜色 04,15,https://cf.shopee.co.th/file/th-11134207-7rasg-m3qlym2lt0ajb0,http://shopee.co.th/product/45548555/28262650524,Women Clothes,Socks & Stockings,IVCN2026091824317,197842198385,https://detail.1688.com/offer/549955948665.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,28262650524,15,高价品,1,Pantyhose
橡胶杀手——融化袜子,白色的,3.6,https://cf.shopee.co.th/file/th-11134207-7rasd-m5apw5lcc7hzcb,http://shopee.co.th/product/257498108/28274168891,Men Clothes,Socks,IVCN2026091824319,233735449512,https://detail.1688.com/offer/625172486083.html?spm=a26352.b28411319/2508.0.0,中价品,20260918,28274168891,3.6,中价品,2,
橡胶杀手——融化袜子,黑色的,3.54,https://cf.shopee.co.th/file/th-11134207-7rasd-m5apw8xhge596f,http://shopee.co.th/product/257498108/28274168891,Men Clothes,Socks,IVCN2026091824319,233735449513,https://detail.1688.com/offer/822782630550.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,28274168891,3.54,中价品,2,
Dr. Scholl 飞行压缩袜（中号/大号）,大的,18.5,https://cf.shopee.sg/file/sg-11134207-7rdvl-m0ayobu2xhe104,http://shopee.sg/product/943977907/28311541307,Men Clothes,Socks,IVCN2026091824321,217814955529,https://detail.1688.com/offer/860301945288.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23down-sg.img.susercontent.com&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,28311541307,18.5,高价品,2,
Dr. Scholl 飞行压缩袜（中号/大号）,中等的,18.5,https://cf.shopee.sg/file/sg-11134207-7rdvv-m0ayzwswqyue7c,http://shopee.sg/product/943977907/28311541307,Men Clothes,Socks,IVCN2026091824321,215399370987,https://detail.1688.com/offer/860301945288.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23down-sg.img.susercontent.com&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,28311541307,18.5,高价品,2,
10双装女士防滑按摩底短袜隐形水晶丝袜不留痕透气踝袜,咖啡-10对,4.2,https://cf.shopee.ph/file/sg-11134201-7rd5w-m7t7fs20semsbd,http://shopee.ph/product/638832990/28380909150,Women Clothes,Socks & Stockings,IVCN2026091824323,234000389187,https://detail.1688.com/offer/917857111701.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,28380909150,4.2,中价品,3,Socks
10双装女士防滑按摩底短袜隐形水晶丝袜不留痕透气踝袜,咖啡 5 黑 5,4.45,https://cf.shopee.ph/file/sg-11134201-7rd4w-m7t7ft9v1pq05c,http://shopee.ph/product/638832990/28380909150,Women Clothes,Socks & Stockings,IVCN2026091824323,234000389189,https://detail.1688.com/offer/793582993490.html?spm=a26352.b28411319.offerlist.16.169a1e62ysIW5t,中价品,20260918,28380909150,4.45,中价品,3,Socks
10双装女士防滑按摩底短袜隐形水晶丝袜不留痕透气踝袜,皮肤 5 咖啡 5,4.42,https://cf.shopee.ph/file/sg-11134201-7rd5m-m7t7ftw23t59ce,http://shopee.ph/product/638832990/28380909150,Women Clothes,Socks & Stockings,IVCN2026091824323,234000389190,https://detail.1688.com/offer/793582993490.html?spm=a26352.b28411319.offerlist.16.169a1e62ysIW5t,中价品,20260918,28380909150,4.42,中价品,3,Socks
韩版大蕾丝刺绣白色荷叶边洛丽塔甜美棉质公主袜，Y2K风格，女款,白色 - 蕾丝边，70% 棉。,2.6,https://cf.shopee.co.th/file/sg-11134201-7renb-m8q2jx2p0bix6e,http://shopee.co.th/product/1219901332/28383979540,Women Clothes,Socks & Stockings,IVCN2026091824325,168875228617,https://detail.1688.com/offer/892885957992.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,28383979540,2.6,高价品,1,Socks
2025款Mihava高级针织袜5双装组合装 - 时尚优雅,男士蓝色 2025.5 双,5.3,https://cf.shopee.vn/file/vn-11134207-7ra0g-mabj5fpsmqug51,http://shopee.vn/product/624724030/28411950293,Men Clothes,Socks,IVCN2026091824327,248478125108,https://detail.1688.com/offer/626836452191.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i11&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,28411950293,5.3,高价品,1,
PERSONAL BEST PERFORMANCE SOCK 低帮：跑步和运动袜，提供贴合、无缝的穿着体验，减少刺激，并提供出色的透气性。,灰色，S,8,https://cf.shopee.co.th/file/th-11134207-7ras9-m6qlqwt1mw8l87,http://shopee.co.th/product/1464943692/28427736394,Men Clothes,Socks,IVCN2026091824329,166995562196,https://detail.1688.com/offer/904460745456.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i17&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,28427736394,8,高价品,1,
【促销】超耐穿肤色连裤袜，3D棕色连裤袜，加厚黑色女士肤色连裤袜，带防晒功能,棕色，常规 3D 80克,1.9,https://cf.shopee.vn/file/vn-11134207-7ras8-m460j2v6x1nkce,http://shopee.vn/product/1285075372/28512285089,Women Clothes,Socks & Stockings,IVCN2026091824331,247120663271,https://detail.1688.com/offer/978326575628.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,28512285089,1.9,高价品,2,Pantyhose
【促销】超耐穿肤色连裤袜，3D棕色连裤袜，加厚黑色女士肤色连裤袜，带防晒功能,黑色，3D棉质内衬，220克,9.8,https://cf.shopee.vn/file/vn-11134207-81ztc-mrzju0zutu6ad5,http://shopee.vn/product/1285075372/28512285089,Women Clothes,Socks & Stockings,IVCN2026091824331,247120663276,https://detail.1688.com/offer/758498069729.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,28512285089,9.8,高价品,2,Pantyhose
纯白色长筒袜，女士长筒袜，80D 厚长筒袜 ST1/2，曼雄牌护士长筒袜。,纯白色长筒袜，女士长筒袜，80D 厚长筒袜 ST1/2，曼雄牌护士长筒袜。,3.2,https://cf.shopee.co.th/file/th-11134207-7rask-m50w7a3r2hfa3a,http://shopee.co.th/product/1304912287/28673527597,Women Clothes,Socks & Stockings,IVCN2026091824333,147646029032,https://detail.1688.com/offer/851225883425.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,28673527597,3.2,中价品,1,Pantyhose
BOOTS TRAVEL，Boots Pharmaceuticals，飞行途中穿着的袜子，尺码 3-6，1 包。,BOOTS TRAVEL，Boots Pharmaceuticals，飞行途中穿着的袜子，尺码 3-6，1 包。,7.68,https://cf.shopee.co.th/file/th-11134207-81ztc-mknnffkurksld7,http://shopee.co.th/product/325262295/28827864665,Men Clothes,Socks,IVCN2026091824335,128233793168,https://detail.1688.com/offer/942623961141.html?spm=a26352.b28411319/2508.0.0,高价品,20260918,28827864665,7.68,高价品,1,
[WillbehotS] 超薄分趾袜 夏季户外露趾两趾袜 隐形内衬船袜 踝袜 女士 [新品],黑色，均码,3.8,https://cf.shopee.sg/file/sg-11134201-7reo9-m8vjj0fcl7s720,http://shopee.sg/product/288621696/28884404002,Women Clothes,Socks & Stockings,IVCN2026091824337,248258237479,https://detail.1688.com/offer/899083610654.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.sg&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,28884404002,3.8,中价品,1,Socks
🎀（2-3天即可收到）🎀泰国发货~日式洛丽塔风格女士保暖针织袜。,6#/70厘米,3.08,https://cf.shopee.co.th/file/th-11134207-7r98o-lvlay9yfkp9e04,http://shopee.co.th/product/1059672419/28900604213,Women Clothes,Socks & Stockings,IVCN2026091824339,197525066447,https://detail.1688.com/offer/740402073248.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,中价品,20260918,28900604213,3.08,中价品,2,Socks
